#File generated by ModelExp v0.1.0
#Started Fit at 2018-06-26 00:41:06.491268
#Finished Fit at 2018-06-26 00:41:06.495675
#[[Fit Statistics]]
#    # fitting method   = leastsq
#    # function evals   = 13
#    # data points      = 100
#    # variables        = 3
#    chi-square         = 95.1500434
#    reduced chi-square = 0.98092828
#    Akaike info crit   = 1.02848634
#    Bayesian info crit = 8.84399689
#[[Variables]]
#    a:   1.30000000 +/- 0.00649906 (0.50%) (init = 1.34)
#    x0:  0.30000000 +/- 1.2122e-04 (0.04%) (init = 0.294)
#    c:  -0.20400000 +/- 0.00101517 (0.50%) (init = -0.048)
#[[Correlations]] (unreported correlations are < 0.100)
#    C(a, c)  = -0.993
#    C(x0, c) = -0.218
#    C(a, x0) =  0.116
#x	y	sy	ymodel
-0.09090909090909083	-0.0014313473712857965	-6.735537190082769e-05	-0.0053471074380163075
-0.030303030303030276	-0.05736134105995978	-0.0029084940312213026	-0.062169880624425855
0.030303030303030276	-0.10789345481248144	-0.005272130394857665	-0.10944260789715311
0.09090909090909083	-0.14425508443476973	-0.007158264462809913	-0.14716528925619812
0.15151515151515138	-0.1680241012289515	-0.00856689623507805	-0.17533792470156087
0.21212121212121238	-0.19672020693229422	-0.009498025711662077	-0.19396051423324145
0.27272727272727293	-0.21487089492626033	-0.009951652892561983	-0.20303305785123962
0.3333333333333335	-0.20354875612517837	-0.009927777777777775	-0.20255555555555552
0.39393939393939403	-0.18255813379543442	-0.009426400367309455	-0.19252800734618916
0.4545454545454546	-0.15794058885470655	-0.008447520661157022	-0.17295041322314056
0.5151515151515151	-0.14288500080403532	-0.006991138659320476	-0.14382277318640968
0.5757575757575757	-0.10488097084901978	-0.005057254361799816	-0.10514508723599654
0.6363636363636367	-0.05513995739217359	-0.002645867768595024	-0.05691735537190076
0.6969696969696972	0.00480942160386586	0.00024302112029386398	0.0008604224058769705
0.7575757575757578	0.06331868746349482	0.003609412304866866	0.06818824609733698
0.8181818181818183	0.14816569387436457	0.007453305785123979	0.14506611570247924
0.8787878787878789	0.2265398393797257	0.011774701561065207	0.2314940312213037
0.9393939393939394	0.32382979151481395	0.016573599632690544	0.32747199265381044
1.0	0.4464939743510311	0.021849999999999998	0.4329999999999994
1.0606060606060606	0.5286595491632529	0.027603902662993562	0.5480780532598707
1.121212121212121	0.6675406331797492	0.033835307621671244	0.6727061524334242
1.1818181818181817	0.7448580046874449	0.04054421487603304	0.80688429752066
1.2424242424242422	0.9690876574054414	0.04773062442607894	0.9506124885215781
1.3030303030303028	1.140039634025383	0.05539453627180896	1.1038907254361785
1.3636363636363633	1.2435004236845133	0.0635359504132231	1.266719008264461
1.4242424242424248	1.4334617011678465	0.07215486685032148	1.4390973370064284
1.4848484848484853	1.6605262834132768	0.08125128558310384	1.6210257116620757
1.5454545454545459	1.8418384077547933	0.09082520661157031	1.8125041322314053
1.6060606060606064	2.0457789806558155	0.10087662993572094	2.0135325987144173
1.666666666666667	2.345691546080729	0.11140555555555563	2.224111111111111
1.7272727272727275	2.608292270888254	0.1224119834710744	2.4442396694214876
1.787878787878788	2.62730151851473	0.13389591368227735	2.673918273645546
1.8484848484848486	2.9406599478568705	0.1458573461891644	2.9131469237832865
1.9090909090909092	3.181597159333433	0.15829628099173557	3.16192561983471
1.9696969696969697	3.4383454060796077	0.17121271808999083	3.420254361799815
2.0303030303030303	3.796459670848584	0.18460665748393024	3.6881331496786025
2.090909090909091	3.8677558481944936	0.19847809917355372	3.965561983471072
2.1515151515151514	4.5036452770569895	0.2128270431588613	4.252540863177225
2.212121212121212	4.208822309832618	0.22765348943985303	4.549069788797059
2.2727272727272725	5.002272934030938	0.24295743801652883	4.855148760330575
2.333333333333334	5.04893130552607	0.25873888888888913	5.170777777777779
2.3939393939393945	5.869459111321337	0.2749978420569332	5.495956841138661
2.454545454545455	5.469285484616259	0.2917342975206613	5.830685950413224
2.5151515151515156	5.963045617741409	0.3089482552800737	6.174965105601469
2.575757575757576	6.476206669390609	0.3266397153351701	6.528794306703397
2.6363636363636367	7.189896312085497	0.3448086776859506	6.892173553719008
2.6969696969696972	7.553408782520596	0.36345514233241527	7.2651028466483005
2.757575757575758	7.533366086279615	0.38257910927456396	7.6475821854912756
2.8181818181818183	7.779384477682257	0.4021805785123969	8.039611570247931
2.878787878787879	8.862267049272624	0.42225955004591387	8.441191000918272
2.9393939393939394	8.630638697498684	0.4428160238751149	8.852320477502293
3.0	8.112758639533492	0.46385000000000015	9.272999999999996
